id,accommodates,bedrooms,bathrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews
5170533,2,1.0,1.0,1.0,59.0,0.0,0.0,2,11,66
4482855,4,2.0,2.0,2.0,200.0,250.0,70.0,2,28,0
8267568,5,1.0,1.0,3.0,113.0,100.0,50.0,1,1125,0
2532763,8,4.0,2.0,4.0,250.0,200.0,0.0,2,1125,13
6374954,6,1.0,1.0,3.0,65.0,550.0,60.0,2,365,9
6678133,5,3.0,2.5,4.0,169.0,0.0,75.0,4,30,4
7524780,16,1.0,1.0,1.0,1000.0,0.0,0.0,1,1125,0
7693200,4,1.0,1.0,1.0,99.0,0.0,45.0,1,1125,0
6924626,4,2.0,1.0,2.0,145.0,0.0,50.0,3,1125,6
5040663,2,2.0,1.0,2.0,115.0,0.0,75.0,1,1125,4
1886866,2,1.0,1.0,1.0,100.0,600.0,25.0,1,1125,11
2544519,2,1.0,1.0,1.0,55.0,0.0,0.0,3,1125,4
8596784,1,1.0,1.0,1.0,55.0,0.0,0.0,1,1125,0
8629555,1,1.0,1.0,1.0,34.0,500.0,60.0,1,1125,0
7237052,4,1.0,1.0,1.0,99.0,200.0,45.0,2,365,13
8441547,4,2.0,1.5,2.0,105.0,0.0,0.0,1,1125,0
6205219,4,2.0,1.0,3.0,125.0,0.0,50.0,1,1125,1
7573511,2,1.0,1.0,1.0,44.0,400.0,15.0,2,1125,4
6608392,2,0.0,1.0,1.0,67.0,250.0,10.0,1,6,2
8263188,1,1.0,1.0,1.0,43.0,95.0,20.0,1,1125,0
6886298,1,1.0,1.0,1.0,30.0,0.0,5.0,1,1,1
8090567,7,3.0,1.5,4.0,192.0,200.0,75.0,1,1125,3
1455289,2,1.0,1.0,1.0,46.0,400.0,15.0,2,100,4
7591810,2,1.0,1.0,1.0,95.0,100.0,50.0,3,1125,0
8496069,7,3.0,2.5,3.0,175.0,250.0,40.0,3,1125,0
2528878,2,1.0,1.0,1.0,65.0,100.0,15.0,1,160,27
2274674,3,1.0,1.0,1.0,79.0,0.0,0.0,1,1125,5
79866,1,1.0,0.0,1.0,99.0,0.0,0.0,2,730,7
79867,1,1.0,0.0,1.0,99.0,0.0,0.0,2,730,4
2677301,6,3.0,2.0,3.0,299.0,0.0,100.0,2,29,25
5893871,2,1.0,1.0,2.0,135.0,0.0,0.0,1,1125,1
6404701,2,1.0,1.0,1.0,59.0,0.0,0.0,2,1125,26
6601800,3,1.0,1.5,2.0,94.0,0.0,25.0,2,31,15
5977272,4,1.0,1.0,2.0,99.0,100.0,40.0,1,31,18
1162899,2,1.0,2.0,1.0,70.0,0.0,0.0,2,1125,14
7335879,5,2.0,1.0,2.0,140.0,150.0,65.0,2,1125,11
7716605,4,1.0,1.0,2.0,95.0,0.0,0.0,1,1125,0
6201336,4,1.0,1.0,2.0,71.0,0.0,0.0,2,1125,27
5652436,2,1.0,1.0,1.0,74.0,500.0,0.0,1,1125,3
3538921,2,1.0,1.5,1.0,129.0,500.0,50.0,3,1125,11
837317,2,1.0,1.0,1.0,150.0,125.0,30.0,1,4,0
8089819,2,1.0,1.0,1.0,70.0,95.0,25.0,1,1125,4
7746671,3,1.0,1.0,1.0,60.0,0.0,0.0,1,1125,6
3868696,2,1.0,1.5,1.0,79.0,0.0,15.0,1,32,7
3953560,2,1.0,1.0,1.0,79.0,0.0,20.0,1,1125,75
3987784,2,1.0,1.0,1.0,120.0,100.0,30.0,2,15,8
914968,2,1.0,1.0,1.0,75.0,200.0,0.0,2,90,8
1114268,2,1.0,1.0,1.0,120.0,0.0,0.0,3,16,19
3677687,8,4.0,4.0,5.0,350.0,100.0,150.0,1,15,20
8141744,2,1.0,1.0,1.0,85.0,0.0,0.0,1,3,5
2531819,2,1.0,1.0,1.0,75.0,100.0,0.0,2,1125,4
106741,12,5.0,2.0,5.0,215.0,100.0,135.0,2,1825,34
3201115,2,1.0,1.0,1.0,96.0,100.0,25.0,2,1125,54
5486834,6,2.0,2.0,3.0,165.0,200.0,40.0,3,1125,1
4565447,7,3.0,2.0,4.0,239.0,300.0,125.0,3,180,30
4959218,2,1.0,1.0,1.0,72.0,250.0,0.0,4,1125,24
6870134,2,1.0,1.0,1.0,60.0,0.0,0.0,1,5,23
1588843,2,1.0,1.0,2.0,90.0,200.0,60.0,1,60,33
1939655,4,1.0,1.0,1.0,128.0,100.0,35.0,1,30,85
7305255,4,2.0,1.0,2.0,150.0,100.0,0.0,1,1125,2
7305237,2,1.0,1.0,1.0,75.0,100.0,0.0,1,1125,0
3685810,5,2.0,2.0,3.0,350.0,0.0,0.0,2,1125,14
6326984,4,2.0,1.0,2.0,195.0,480.0,75.0,1,1125,6
7801335,1,0.0,1.0,1.0,95.0,0.0,50.0,5,1125,0
4143309,6,3.0,3.0,3.0,350.0,250.0,150.0,3,365,20
7569713,2,1.0,0.0,1.0,85.0,0.0,30.0,3,1125,1
654835,3,1.0,1.0,1.0,139.0,0.0,75.0,3,1125,3
6979094,6,3.0,3.0,3.0,650.0,0.0,80.0,3,1125,0
2748160,8,3.0,3.0,3.0,550.0,0.0,220.0,3,1125,11
6822975,2,1.0,1.0,2.0,115.0,0.0,60.0,5,1125,0
8421435,6,4.0,3.5,4.0,500.0,0.0,0.0,1,5,0
3522986,2,1.0,1.0,1.0,155.0,800.0,60.0,3,1125,10
8200705,2,0.0,1.0,1.0,178.0,0.0,0.0,1,1125,4
3860981,2,1.0,1.0,1.0,155.0,800.0,60.0,3,1125,5
4325533,3,1.0,1.0,2.0,155.0,0.0,75.0,3,365,27
5002566,5,1.0,1.0,1.0,99.0,0.0,100.0,1,365,10
6587292,2,0.0,1.0,1.0,165.0,0.0,0.0,3,1125,1
2966455,5,2.0,2.5,4.0,375.0,500.0,0.0,2,1125,2
4400142,4,1.0,1.0,2.0,175.0,0.0,0.0,1,1125,7
2950354,1,1.0,1.0,1.0,60.0,0.0,10.0,10,1125,5
4074361,2,0.0,1.0,1.0,120.0,1000.0,30.0,1,1125,23
2966759,2,1.0,1.0,1.0,300.0,0.0,0.0,2,1125,7
7513344,2,1.0,1.5,1.0,130.0,0.0,0.0,1,1125,12
2974335,2,1.0,1.0,1.0,300.0,0.0,0.0,2,1125,1
8555412,2,1.0,1.0,1.0,100.0,0.0,0.0,3,14,0
8608395,2,0.0,1.0,1.0,120.0,0.0,0.0,1,1125,0
4767473,3,2.0,1.0,2.0,325.0,0.0,20.0,3,30,17
5318112,2,1.0,1.0,1.0,180.0,0.0,0.0,1,1125,2
7972359,4,4.0,3.5,4.0,350.0,350.0,200.0,1,1125,0
6555186,2,1.0,1.0,1.0,70.0,299.0,29.0,1,27,4
7915142,2,1.0,1.0,1.0,85.0,0.0,0.0,1,1125,6
3238009,3,2.0,1.5,2.0,225.0,500.0,125.0,2,30,0
4417414,6,3.0,2.0,3.0,474.0,1000.0,120.0,7,29,1
8440213,4,1.0,1.0,2.0,110.0,500.0,0.0,1,1125,1
6957495,2,1.0,1.0,1.0,109.0,0.0,0.0,1,7,3
2984386,4,2.0,1.5,2.0,300.0,1000.0,0.0,4,1125,2
4936102,6,3.0,3.5,4.0,775.0,2000.0,250.0,4,93,1
2582506,4,1.0,1.0,2.0,140.0,0.0,100.0,2,7,11
2754675,6,3.0,3.5,3.0,595.0,1000.0,200.0,7,1125,4
7809701,5,2.0,1.0,5.0,249.0,250.0,99.0,1,30,7
7984964,2,1.0,1.0,1.0,110.0,100.0,0.0,1,1125,0
3272654,1,1.0,1.0,1.0,60.0,0.0,10.0,25,1125,1
4877872,4,2.0,1.0,3.0,201.0,100.0,75.0,2,90,11
8645700,1,0.0,1.0,1.0,95.0,0.0,50.0,5,1125,0
3476805,7,4.0,2.5,4.0,975.0,750.0,180.0,2,1125,11
3549842,2,1.0,1.0,1.0,179.0,0.0,35.0,2,1125,6
1994024,4,0.0,1.5,2.0,375.0,0.0,0.0,2,365,3
274737,1,1.0,1.5,1.0,125.0,200.0,100.0,3,21,10
6410010,2,0.0,1.0,1.0,120.0,0.0,75.0,2,1125,8
3272563,4,1.0,1.0,2.0,200.0,300.0,70.0,2,1125,11
7500451,4,1.0,1.0,2.0,129.0,250.0,50.0,2,90,7
6292258,6,2.0,1.5,3.0,225.0,500.0,125.0,3,90,4
4436703,2,0.0,1.0,1.0,185.0,0.0,0.0,1,1125,4
627758,4,2.0,1.0,3.0,299.0,0.0,130.0,3,365,4
594394,1,1.0,1.0,1.0,65.0,0.0,10.0,7,1125,21
8606256,4,3.0,2.0,3.0,600.0,0.0,0.0,2,1125,0
8565538,4,2.0,1.5,2.0,375.0,0.0,0.0,1,1125,0
8147851,2,0.0,1.0,1.0,122.0,0.0,0.0,2,1125,5
8385930,3,1.0,1.0,1.0,300.0,500.0,150.0,3,1125,0
820120,2,1.0,1.0,1.0,100.0,400.0,50.0,2,90,11
2700187,6,3.0,3.5,4.0,569.0,1000.0,0.0,7,1125,10
3431953,3,1.0,1.0,1.0,124.0,200.0,85.0,10,365,13
5166322,2,1.0,1.0,1.0,150.0,750.0,50.0,4,1125,2
661720,3,1.0,1.0,1.0,175.0,300.0,80.0,1,5,63
6438519,3,1.0,1.0,1.0,105.0,350.0,50.0,2,1125,1
5861058,4,2.0,1.0,1.0,220.0,1000.0,60.0,4,1125,17
88235,2,1.0,1.0,1.0,78.0,299.0,29.0,1,27,7
6052154,4,1.0,1.5,2.0,198.0,0.0,0.0,1,1125,14
5028182,1,1.0,1.0,1.0,110.0,0.0,0.0,7,1125,0
5249430,3,1.0,1.0,2.0,195.0,0.0,0.0,2,1125,9
7232462,6,3.0,2.0,3.0,249.0,0.0,99.0,2,20,3
8190386,5,1.0,1.0,2.0,161.0,0.0,0.0,1,1125,5
2685390,2,1.0,1.5,1.0,135.0,125.0,75.0,2,1125,2
3791304,2,1.0,2.0,1.0,185.0,0.0,0.0,1,1125,15
7384852,3,1.0,1.0,1.0,104.0,0.0,0.0,1,1125,10
4545827,1,1.0,1.0,1.0,75.0,0.0,15.0,3,120,7
326938,3,1.0,1.0,2.0,139.0,0.0,75.0,3,300,16
2685655,6,2.0,1.5,2.0,350.0,300.0,100.0,2,1125,29
6937355,3,2.0,1.5,2.0,239.0,0.0,60.0,1,1125,0
2735710,5,2.0,2.5,3.0,450.0,500.0,0.0,2,1125,2
638604,2,1.0,1.0,1.0,129.0,0.0,105.0,3,1125,2
7274179,2,2.0,1.0,2.0,100.0,0.0,0.0,1,1125,12
8035516,3,3.0,2.5,3.0,200.0,0.0,0.0,1,1125,0
6481324,2,1.0,1.0,1.0,130.0,0.0,15.0,3,1125,4
3997598,2,1.0,1.0,2.0,179.0,250.0,70.0,3,29,25
8683500,4,3.0,1.5,3.0,450.0,0.0,0.0,1,1125,0
6456345,6,2.0,3.0,4.0,475.0,0.0,220.0,3,1125,3
8645554,1,0.0,1.0,1.0,95.0,0.0,50.0,5,1125,0
8645356,1,0.0,1.0,1.0,95.0,0.0,50.0,5,1125,0
7429332,4,2.0,2.0,2.0,450.0,500.0,180.0,3,1125,0
4773863,2,1.0,1.0,1.0,90.0,100.0,0.0,3,1125,2
5903980,2,1.0,1.0,1.0,170.0,0.0,0.0,3,1125,12
5372128,2,1.0,1.0,1.0,120.0,100.0,30.0,2,1125,10
6037042,5,2.0,2.0,3.0,415.0,0.0,0.0,1,1125,1
6939390,3,1.0,1.0,1.0,175.0,200.0,75.0,2,1125,3
3360124,4,2.0,1.5,3.0,400.0,500.0,100.0,3,1125,7
4546867,1,1.0,1.0,1.0,65.0,0.0,15.0,3,120,18
594405,2,1.0,1.0,1.0,65.0,0.0,10.0,6,1125,6
6024676,5,2.0,2.0,3.0,515.0,0.0,0.0,2,1125,0
1510752,4,1.0,1.0,2.0,135.0,200.0,85.0,2,200,36
6401051,2,1.0,1.0,1.0,120.0,0.0,20.0,2,1125,2
8341494,2,1.0,1.5,1.0,180.0,0.0,20.0,1,1125,0
1542055,10,3.0,3.0,5.0,500.0,0.0,220.0,3,999,11
1763153,2,1.0,1.0,1.0,189.0,99.0,39.0,1,30,2
4383023,2,1.0,1.0,1.0,118.0,200.0,60.0,5,24,0
1138235,5,2.0,1.0,2.0,439.0,300.0,0.0,2,8,11
6792455,6,1.0,1.5,2.0,220.0,150.0,100.0,1,1125,1
5814328,6,2.0,1.0,2.0,300.0,0.0,40.0,2,1125,32
7239715,2,1.0,1.0,1.0,165.0,0.0,0.0,1,1125,2
2862964,1,1.0,1.0,1.0,90.0,150.0,0.0,3,27,8
3162301,2,1.0,1.0,1.0,185.0,150.0,80.0,2,1125,1
7198899,2,0.0,1.0,1.0,125.0,0.0,38.0,1,1125,5
7842461,4,1.0,1.0,1.0,120.0,0.0,0.0,2,1125,0
1205402,3,1.0,1.0,1.0,100.0,0.0,0.0,2,180,24
7726909,2,1.0,1.0,1.0,110.0,0.0,0.0,2,1125,4
4343926,2,1.0,2.5,2.0,110.0,0.0,50.0,7,365,6
1198268,2,0.0,1.0,1.0,135.0,100.0,45.0,4,365,28
4936897,3,1.0,1.0,1.0,220.0,0.0,50.0,1,1125,3
8301651,2,1.0,1.0,1.0,75.0,0.0,0.0,2,1125,0
4574299,2,1.0,1.0,1.0,112.0,0.0,20.0,1,1125,23
7369307,1,1.0,1.0,1.0,40.0,0.0,30.0,4,1125,0
1854284,4,2.0,1.0,2.0,250.0,0.0,0.0,1,4,2
6038468,2,1.0,1.0,1.0,150.0,0.0,0.0,2,1125,10
2175761,2,0.0,1.0,1.0,96.0,0.0,70.0,1,365,2
4622571,2,0.0,1.0,1.0,113.0,2300.0,100.0,7,1125,2
1198400,4,1.0,1.0,1.0,149.0,100.0,45.0,4,365,19
6051725,3,1.0,1.0,1.0,125.0,0.0,25.0,1,1125,3
140167,2,1.0,1.0,1.0,139.0,100.0,55.0,2,365,59
7489397,4,1.0,1.0,2.0,149.0,0.0,100.0,3,1125,0
2585919,2,0.0,1.0,1.0,179.0,0.0,0.0,20,1125,55
8505699,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,0
5581375,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,6
973851,2,1.0,1.0,1.0,135.0,0.0,75.0,10,367,67
5690765,3,1.0,1.0,1.0,99.0,0.0,0.0,2,1125,3
5037503,6,2.0,2.0,2.0,220.0,220.0,65.0,2,30,50
5946832,3,0.0,1.0,1.0,150.0,0.0,0.0,2,1125,1
7716370,2,1.0,1.0,1.0,120.0,120.0,50.0,2,1125,0
8337942,6,1.0,4.0,4.0,36.0,0.0,0.0,2,14,2
416371,2,1.0,1.5,1.0,150.0,0.0,20.0,2,120,68
646183,4,2.0,1.0,2.0,172.0,0.0,30.0,2,365,20
8682644,2,1.0,1.0,1.0,70.0,0.0,0.0,1,1125,0
5786557,2,1.0,1.0,1.0,99.0,0.0,10.0,3,1125,2
8645588,4,2.0,1.0,2.0,127.0,0.0,30.0,2,1125,0
4402144,2,1.0,1.0,1.0,165.0,0.0,60.0,1,29,19
54112,2,1.0,0.0,1.0,215.0,0.0,125.0,3,365,93
36391,2,1.0,1.5,1.0,269.0,0.0,0.0,4,730,0
4574822,3,1.0,1.0,1.0,119.0,130.0,15.0,1,4,11
8300302,4,2.0,1.0,2.0,150.0,0.0,0.0,2,1125,0
1141805,5,1.0,1.0,2.0,145.0,0.0,55.0,4,1000,74
8187172,4,1.0,1.0,2.0,110.0,0.0,0.0,7,1125,0
8290869,2,1.0,1.0,1.0,88.0,250.0,20.0,1,1125,0
7205391,2,1.0,1.0,1.0,74.0,0.0,0.0,1,1125,2
8310115,4,1.0,1.0,2.0,99.0,0.0,50.0,2,1125,1
7194519,3,1.0,1.0,1.0,111.0,0.0,0.0,1,1125,18
8646530,1,1.0,1.0,1.0,132.0,0.0,75.0,5,1125,0
5959565,3,1.0,1.0,2.0,175.0,220.0,30.0,1,1125,19
4611395,3,1.0,1.0,1.0,129.0,0.0,50.0,2,1125,30
1320940,3,1.0,1.0,1.0,110.0,200.0,40.0,2,1125,16
2010440,2,0.0,1.0,1.0,110.0,0.0,0.0,2,31,36
2000710,3,1.0,1.0,1.0,95.0,0.0,40.0,2,100,15
6952815,2,1.0,1.0,1.0,95.0,100.0,75.0,1,1125,2
7712730,6,2.0,1.0,4.0,199.0,250.0,95.0,1,1125,0
3043302,2,1.0,1.0,1.0,149.0,500.0,60.0,2,365,0
4124074,2,1.0,1.0,1.0,203.0,100.0,12.0,2,1125,12
7482613,2,0.0,1.0,1.0,200.0,0.0,0.0,1,1125,0
4873463,2,0.0,1.0,1.0,90.0,0.0,30.0,2,1125,19
5076606,2,1.0,1.0,1.0,99.0,0.0,50.0,7,1125,1
2105971,4,2.0,1.0,2.0,240.0,0.0,70.0,5,60,22
306465,4,1.0,1.0,3.0,259.0,0.0,0.0,3,1125,7
3504019,2,1.0,1.0,1.0,100.0,0.0,0.0,4,1125,1
684324,4,2.0,2.0,2.0,300.0,0.0,0.0,1,1125,32
7126406,2,1.0,1.0,1.0,150.0,0.0,0.0,1,1125,2
7732528,4,1.0,1.0,2.0,119.0,150.0,75.0,1,1125,1
5959473,2,1.0,1.0,1.0,145.0,0.0,20.0,2,1125,5
8530589,9,3.0,2.0,3.0,418.0,0.0,70.0,3,6,0
6348598,4,1.0,1.0,2.0,129.0,400.0,0.0,5,1125,2
6487383,2,1.0,1.0,1.0,210.0,0.0,50.0,2,1125,6
5476381,2,1.0,1.0,1.0,299.0,0.0,0.0,4,365,0
5322125,6,2.0,1.0,3.0,222.0,0.0,0.0,1,1125,9
4411488,2,1.0,2.5,1.0,115.0,0.0,50.0,4,1125,3
3821677,3,1.0,1.0,1.0,115.0,0.0,35.0,2,1125,17
1897093,2,1.0,1.0,1.0,99.0,100.0,40.0,7,1125,7
8507536,2,1.0,1.0,1.0,100.0,0.0,25.0,1,1125,0
2969776,2,1.0,1.0,2.0,130.0,0.0,0.0,4,50,8
4151206,2,1.0,1.0,1.0,139.0,0.0,0.0,2,1125,7
4714859,2,1.0,1.0,1.0,75.0,0.0,0.0,1,1125,3
7942513,2,2.0,1.0,1.0,99.0,99.0,50.0,1,1125,0
8671978,2,0.0,1.0,1.0,98.0,95.0,15.0,1,1125,0
2568578,2,0.0,1.0,1.0,115.0,200.0,50.0,3,25,44
160148,2,1.0,1.0,1.0,215.0,0.0,0.0,3,7,2
1050419,6,2.0,2.0,3.0,179.0,0.0,40.0,1,27,0
5747720,2,1.0,1.0,1.0,199.0,0.0,0.0,1,1125,7
4848712,4,2.0,1.0,2.0,140.0,0.0,30.0,1,1125,2
4756559,11,6.0,5.0,6.0,195.0,500.0,150.0,2,180,1
4658271,3,0.0,1.0,1.0,115.0,0.0,0.0,1,1125,0
4208641,2,1.0,1.5,1.0,99.0,0.0,0.0,1,14,5
4469244,4,1.0,1.5,3.0,185.0,300.0,125.0,1,10,1
7809112,6,2.0,2.0,2.0,199.0,500.0,125.0,3,1125,0
2437650,3,1.0,1.0,2.0,139.0,500.0,75.0,3,180,49
3759544,6,1.0,1.0,3.0,225.0,150.0,45.0,2,1125,6
1912907,2,0.0,1.0,1.0,149.0,500.0,0.0,1,1125,22
7910585,6,1.0,4.0,6.0,36.0,0.0,0.0,2,30,7
6763366,3,1.0,1.0,1.0,94.0,0.0,25.0,4,1125,4
2978678,1,1.0,1.0,1.0,169.0,300.0,75.0,1,1125,12
6698326,4,1.0,1.0,2.0,175.0,500.0,75.0,5,1125,1
3580823,3,1.0,1.0,1.0,150.0,0.0,60.0,5,1125,2
7906205,2,1.0,1.0,1.0,180.0,99.0,65.0,1,1125,2
1332671,2,0.0,1.0,1.0,120.0,0.0,20.0,2,40,24
3012092,2,1.0,1.0,1.0,115.0,0.0,40.0,30,180,28
6927876,4,2.0,2.5,2.0,170.0,150.0,120.0,3,120,2
8655805,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,0
7084337,6,2.0,2.0,2.0,300.0,500.0,145.0,3,1125,10
8192676,4,2.0,2.0,2.0,150.0,0.0,50.0,3,1125,1
4625393,2,1.0,1.0,1.0,85.0,0.0,0.0,3,1125,2
7910543,2,1.0,1.0,1.0,69.0,0.0,0.0,2,1125,2
4846756,2,0.0,1.0,1.0,69.0,95.0,44.0,1,1125,18
7087505,2,1.0,1.0,1.0,75.0,0.0,0.0,1,30,0
2553668,2,1.0,1.0,1.0,99.0,0.0,50.0,2,1125,9
2263350,2,1.0,1.0,1.0,149.0,200.0,75.0,3,191,30
5560149,2,1.0,1.0,1.0,100.0,0.0,35.0,2,1125,1
3577680,2,1.0,1.0,1.0,130.0,0.0,35.0,1,1125,100
1011352,2,1.0,1.0,1.0,90.0,0.0,40.0,5,180,41
2682199,2,0.0,1.0,1.0,149.0,0.0,0.0,3,7,12
8503628,3,3.0,2.5,2.0,299.0,0.0,100.0,1,1125,0
5969151,2,1.0,1.0,1.0,135.0,150.0,0.0,2,7,23
7896415,3,1.0,1.0,1.0,150.0,100.0,40.0,2,1125,5
8631602,6,2.0,1.0,4.0,199.0,250.0,95.0,1,1125,0
3945792,1,1.0,1.0,1.0,89.0,0.0,0.0,3,15,42
8382690,4,1.0,1.0,2.0,180.0,100.0,40.0,2,1125,1
1969951,3,2.0,1.0,2.0,240.0,200.0,50.0,1,1125,21
6823518,2,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,1
1198366,4,1.0,1.0,1.0,149.0,100.0,45.0,2,365,34
7031707,1,1.0,1.5,1.0,90.0,100.0,90.0,3,30,4
7599768,4,1.0,1.0,2.0,149.0,150.0,75.0,1,1125,1
4351015,1,1.0,1.5,1.0,74.0,300.0,0.0,3,10,7
2700234,5,1.0,1.0,2.0,170.0,150.0,30.0,3,1125,6
4611706,3,1.0,1.0,2.0,190.0,0.0,0.0,2,75,8
8419054,2,1.0,1.0,1.0,145.0,150.0,0.0,1,1125,0
2103016,2,1.0,1.0,1.0,109.0,0.0,15.0,1,1125,45
6043390,2,1.0,1.5,1.0,105.0,0.0,0.0,1,1125,5
5560185,2,0.0,1.0,1.0,160.0,500.0,75.0,2,1125,26
4142952,4,1.0,1.0,2.0,219.0,200.0,45.0,2,1125,12
6043637,1,1.0,1.5,1.0,89.0,0.0,0.0,1,1125,6
5879841,2,1.0,1.0,1.0,120.0,0.0,55.0,1,1125,3
7789081,6,1.0,2.5,6.0,36.0,0.0,0.0,2,30,7
1966985,2,0.0,1.0,1.0,95.0,0.0,0.0,3,30,6
5970073,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,7
2513059,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,10
4849350,3,1.0,1.0,1.0,99.0,0.0,40.0,3,1125,18
5294453,2,1.0,1.0,1.0,100.0,100.0,30.0,1,1125,0
342208,3,1.0,1.5,3.0,98.0,0.0,30.0,1,30,20
3907276,3,1.0,1.0,2.0,143.0,2500.0,100.0,7,1125,10
1571112,2,1.0,1.0,1.0,145.0,250.0,65.0,3,1125,60
4662957,11,5.0,3.5,5.0,150.0,300.0,150.0,2,180,3
5568862,2,1.0,1.0,1.0,120.0,0.0,0.0,1,29,11
5569363,2,1.0,1.0,1.0,120.0,0.0,0.0,1,29,9
3431279,2,1.0,1.0,1.0,85.0,300.0,40.0,3,1125,24
5496664,3,1.0,1.0,1.0,125.0,0.0,25.0,2,1125,6
4987922,3,1.0,1.0,2.0,142.0,0.0,30.0,1,1125,74
851048,6,3.0,2.5,4.0,525.0,500.0,125.0,1,6,12
5381225,2,0.0,1.0,1.0,159.0,500.0,49.0,2,14,1
8379983,4,1.0,1.0,3.0,170.0,250.0,40.0,1,1125,0
4636240,4,1.0,1.0,2.0,50.0,0.0,0.0,30,60,1
6177419,3,1.0,1.0,2.0,246.0,0.0,100.0,3,1125,0
7898386,1,1.0,1.5,1.0,75.0,150.0,40.0,2,45,2
2432627,2,0.0,1.0,1.0,99.0,150.0,35.0,1,30,11
8486538,2,0.0,1.0,1.0,90.0,0.0,0.0,2,1125,0
2162330,6,2.0,2.0,3.0,229.0,0.0,40.0,1,27,0
3933068,2,0.0,1.0,1.0,149.0,0.0,50.0,2,365,14
4284144,3,1.0,1.0,2.0,136.0,200.0,49.0,1,60,41
8482771,2,0.0,1.0,1.0,250.0,0.0,0.0,2,3,1
4718350,1,1.0,1.0,1.0,100.0,0.0,0.0,2,1125,0
3890312,2,1.0,1.0,1.0,100.0,0.0,10.0,1,1125,0
5151884,3,0.0,1.0,1.0,120.0,0.0,50.0,2,1125,5
4709529,3,1.0,1.0,1.0,175.0,100.0,10.0,1,7,31
5782754,2,1.0,1.0,1.0,122.0,0.0,15.0,2,1125,3
6487391,2,1.0,1.0,1.0,177.0,0.0,60.0,1,60,4
7820526,6,2.0,1.0,4.0,169.0,250.0,95.0,1,1125,1
1961889,2,0.0,1.0,2.0,85.0,200.0,35.0,5,30,31
5570026,2,1.0,0.0,1.0,100.0,0.0,0.0,1,1125,15
6184436,3,1.0,1.0,1.0,200.0,0.0,0.0,1,1125,0
2694647,2,1.0,1.0,1.0,105.0,0.0,50.0,7,450,12
2964999,10,1.0,2.5,5.0,99.0,0.0,50.0,7,365,2
3583410,2,1.0,1.0,1.0,100.0,0.0,0.0,4,1125,2
7733108,6,2.0,1.0,4.0,189.0,250.0,95.0,1,1125,2
5578617,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,4
5570446,1,1.0,0.0,1.0,95.0,0.0,0.0,1,1125,27
837109,6,2.0,1.0,2.0,150.0,200.0,75.0,2,5,8
2436595,2,0.0,1.0,1.0,175.0,0.0,0.0,3,90,3
1162095,2,1.0,2.0,1.0,150.0,0.0,0.0,3,1125,4
7816551,2,1.0,1.0,1.0,160.0,99.0,75.0,2,1125,1
1301700,2,1.0,1.0,1.0,79.0,0.0,0.0,3,15,4
2123168,2,1.0,1.0,1.0,85.0,0.0,0.0,2,98,14
6759818,2,0.0,1.0,1.0,150.0,0.0,0.0,1,1125,6
1789725,2,1.0,1.0,1.0,90.0,0.0,0.0,2,95,3
1969772,1,1.0,1.0,1.0,100.0,100.0,25.0,1,1125,25
6325652,2,0.0,1.0,1.0,150.0,0.0,80.0,3,1125,3
8408941,4,1.0,1.0,1.0,100.0,0.0,200.0,5,32,0
2142150,4,1.0,1.0,1.0,215.0,250.0,70.0,2,1125,34
22453,1,1.0,1.0,1.0,95.0,0.0,0.0,1,5,74
6515171,3,0.0,1.0,1.0,130.0,0.0,25.0,1,5,0
1198049,2,0.0,1.0,1.0,125.0,100.0,45.0,4,365,36
3360744,2,0.0,1.0,1.0,130.0,0.0,0.0,1,1125,2
2478422,4,1.0,1.5,1.0,120.0,0.0,0.0,4,365,3
870948,2,1.0,1.0,1.0,105.0,0.0,0.0,1,1125,8
6088740,3,1.0,1.0,3.0,176.0,300.0,30.0,1,1125,20
1550495,6,2.0,2.5,3.0,495.0,0.0,175.0,3,1125,27
4279890,3,1.0,1.0,1.0,110.0,0.0,20.0,2,7,8
8153301,2,1.0,1.0,0.0,99.0,0.0,50.0,3,1125,0
1198315,2,0.0,1.0,1.0,135.0,100.0,45.0,4,365,47
4054058,1,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,1
5314716,2,1.0,1.0,1.0,110.0,200.0,30.0,2,1125,4
6288706,1,0.0,1.0,1.0,105.0,500.0,25.0,5,31,9
4923534,2,1.0,1.0,1.0,119.0,0.0,50.0,1,1125,10
8338969,2,0.0,1.0,1.0,99.0,0.0,75.0,1,1125,0
1655517,6,2.0,1.5,3.0,225.0,0.0,0.0,3,90,18
5570591,2,1.0,1.0,1.0,105.0,0.0,0.0,1,1125,6
8308059,3,0.0,1.0,1.0,140.0,140.0,60.0,2,25,1
7771546,2,1.0,1.5,1.0,125.0,100.0,30.0,3,1125,0
7457615,4,2.0,1.0,2.0,250.0,0.0,0.0,1,1125,1
8453546,2,1.0,1.0,1.0,90.0,0.0,50.0,1,1125,0
